2018-04-15 20:06:41,688 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:1
2018-04-15 20:06:50,613 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:5649
2018-04-15 20:06:54,648 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:3
2018-04-15 20:06:54,648 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:3
2018-04-15 20:06:54,649 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:06:54,649 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 28423, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 15262, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 32567, 9656, 27576, 21049, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 10842, 16091, 11996, 23390, 24287, 12901, 10728, 15208, 18409, 20073, 26475, 28395, 12139, 9964, 21358, 27630, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:06:54,649 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[35352, 2097, 34609, 2090, 4929, 9312, 5649, 4785, 21049]
2018-04-15 20:06:54,649 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:5649
2018-04-15 20:07:05,758 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:4
2018-04-15 20:07:05,758 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:4
2018-04-15 20:07:05,758 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:07:05,758 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 28423, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 15262, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 32567, 9656, 27576, 21049, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 10842, 16091, 11996, 23390, 24287, 12901, 10728, 15208, 18409, 20073, 26475, 28395, 12139, 9964, 21358, 27630, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:07:05,759 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[35352, 2097, 34609, 2090, 4929, 9312, 5649, 4785, 21049]
2018-04-15 20:07:05,759 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:5649
2018-04-15 20:07:14,632 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:5
2018-04-15 20:07:14,632 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:5
2018-04-15 20:07:14,632 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:07:14,633 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 28423, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 15262, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 32567, 9656, 27576, 21049, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 10842, 16091, 11996, 23390, 24287, 12901, 10728, 15208, 18409, 20073, 26475, 28395, 12139, 9964, 21358, 27630, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:07:14,633 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[35352, 2097, 34609, 2090, 4929, 9312, 5649, 4785, 21049]
2018-04-15 20:07:14,633 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:5649
2018-04-15 20:07:23,177 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:6
2018-04-15 20:07:23,178 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:6
2018-04-15 20:07:23,178 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:07:23,178 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 28423, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 15262, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 32567, 9656, 27576, 21049, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 10842, 16091, 11996, 23390, 24287, 12901, 10728, 15208, 18409, 20073, 26475, 28395, 12139, 9964, 21358, 27630, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:07:23,179 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[35352, 2097, 34609, 2090, 4929, 9312, 5649, 4785, 21049]
2018-04-15 20:07:23,179 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:5649
2018-04-15 20:07:30,832 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:7
2018-04-15 20:07:30,832 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:7
2018-04-15 20:07:30,833 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:07:30,833 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 28423, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 15262, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 32567, 9656, 27576, 21049, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 10842, 16091, 11996, 23390, 24287, 12901, 10728, 15208, 18409, 20073, 26475, 28395, 12139, 9964, 21358, 27630, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:07:30,833 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[35352, 2097, 34609, 2090, 4929, 9312, 5649, 4785, 21049]
2018-04-15 20:07:30,833 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:5649
2018-04-15 20:07:38,224 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:8
2018-04-15 20:07:38,224 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:8
2018-04-15 20:07:38,225 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:07:38,225 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 15262, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 32567, 9656, 27576, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 10842, 16091, 11996, 23390, 24287, 12901, 10728, 15208, 18409, 20073, 26475, 28395, 12139, 9964, 21358, 27630, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:07:38,225 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[5649, 4785, 2166, 26491, 26475]
2018-04-15 20:07:38,225 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:2166
2018-04-15 20:07:45,613 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:9
2018-04-15 20:07:45,613 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:9
2018-04-15 20:07:45,613 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:07:45,613 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 9656, 27576, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 10842, 16091, 11996, 23390, 24287, 12901, 10728, 15208, 18409, 20073, 28395, 12139, 9964, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:07:45,614 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[2166, 32554, 32555, 32557, 32570, 2051, 8250, 20089, 20073]
2018-04-15 20:07:45,614 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:8250
2018-04-15 20:07:52,937 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:10
2018-04-15 20:07:52,937 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:10
2018-04-15 20:07:52,937 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:07:52,938 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 9656, 27576, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 16091, 11996, 23390, 24287, 12901, 10728, 18409, 28395, 12139, 9964, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:07:52,938 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[32557, 32570, 2051, 8250, 31201, 29801, 29785]
2018-04-15 20:07:52,938 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:31201
2018-04-15 20:07:59,868 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:11
2018-04-15 20:07:59,869 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:11
2018-04-15 20:07:59,869 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:07:59,869 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 9656, 27576, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 16091, 11996, 23390, 24287, 12901, 10728, 18409, 28395, 12139, 9964, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:07:59,870 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[32557, 32570, 2051, 8250, 31201, 29801, 29785]
2018-04-15 20:07:59,870 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:31201
2018-04-15 20:08:06,948 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:12
2018-04-15 20:08:06,949 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:12
2018-04-15 20:08:06,949 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:08:06,949 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 27576, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 16091, 11996, 23390, 24287, 12901, 10728, 18409, 28395, 12139, 9964, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:08:06,949 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[32557, 32570, 2051, 8250, 31201, 29801, 29785]
2018-04-15 20:08:06,949 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:31201
2018-04-15 20:08:13,600 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:13
2018-04-15 20:08:13,600 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:13
2018-04-15 20:08:13,601 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:08:13,601 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 27576, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 16091, 11996, 23390, 24287, 12901, 10728, 18409, 28395, 12139, 9964, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:08:13,601 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[32557, 32570, 2051, 8250, 31201, 29801, 29785]
2018-04-15 20:08:13,601 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:31201
2018-04-15 20:08:20,120 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:14
2018-04-15 20:08:20,121 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:14
2018-04-15 20:08:20,121 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:08:20,121 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 27576, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 16091, 11996, 23390, 24287, 12901, 10728, 18409, 28395, 12139, 9964, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:08:20,122 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[32557, 32570, 2051, 8250, 31201, 29801, 29785]
2018-04-15 20:08:20,122 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:31201
2018-04-15 20:08:27,265 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:15
2018-04-15 20:08:27,265 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:15
2018-04-15 20:08:27,265 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:08:27,265 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 27576, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 16091, 11996, 23390, 24287, 12901, 10728, 18409, 28395, 12139, 9964, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:08:27,265 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[32557, 32570, 2051, 8250, 31201, 29801, 29785]
2018-04-15 20:08:27,265 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:31201
2018-04-15 20:08:34,217 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:16
2018-04-15 20:08:34,217 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:16
2018-04-15 20:08:34,217 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:08:34,218 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 27576, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 16091, 11996, 23390, 24287, 12901, 10728, 18409, 28395, 12139, 9964, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:08:34,218 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[32557, 32570, 2051, 8250, 31201, 29801, 29785]
2018-04-15 20:08:34,218 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:31201
2018-04-15 20:08:41,193 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:17
2018-04-15 20:08:41,193 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:17
2018-04-15 20:08:41,193 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:08:41,193 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 27576, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 16091, 11996, 23390, 24287, 12901, 10728, 18409, 28395, 12139, 9964, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:08:41,193 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[32557, 32570, 2051, 8250, 31201, 29801, 29785]
2018-04-15 20:08:41,193 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:31201
2018-04-15 20:08:49,113 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:18
2018-04-15 20:08:49,113 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:18
2018-04-15 20:08:49,113 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:08:49,113 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 27576, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 16091, 11996, 23390, 24287, 12901, 10728, 18409, 28395, 12139, 9964, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:08:49,114 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[32557, 32570, 2051, 8250, 31201, 29801, 29785]
2018-04-15 20:08:49,114 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:31201
2018-04-15 20:08:55,677 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:19
2018-04-15 20:08:55,677 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:19
2018-04-15 20:08:55,677 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:08:55,677 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 27576, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 16091, 11996, 23390, 24287, 12901, 10728, 18409, 28395, 12139, 9964, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:08:55,677 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[32557, 32570, 2051, 8250, 31201, 29801, 29785]
2018-04-15 20:08:55,678 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:31201
2018-04-15 20:09:02,337 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:20
2018-04-15 20:09:02,337 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:20
2018-04-15 20:09:02,337 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:09:02,337 [DEBUG|FireBrigade/1794647129|TestSearchForFire] unsearchedBuildingIDs:[29952, 9601, 10756, 12933, 30853, 22151, 31239, 34185, 24205, 9742, 10638, 29839, 30869, 17686, 23446, 14745, 27801, 28314, 12443, 27036, 21022, 13598, 18591, 12960, 18208, 11937, 32930, 22178, 32931, 13481, 24233, 10670, 11822, 17583, 18098, 28980, 15029, 28341, 12471, 27576, 11193, 10814, 32574, 24895, 30913, 17604, 27716, 24260, 32708, 28997, 32709, 9929, 19787, 15182, 17875, 13652, 24151, 29785, 16091, 11996, 23390, 24287, 12901, 10728, 18409, 28395, 12139, 9964, 15982, 14831, 11248, 12023, 23418, 29052, 18044, 13181, 15101, 14718, 28287]
2018-04-15 20:09:02,338 [DEBUG|FireBrigade/1794647129|TestSearchForFire] best path is:[32557, 32570, 2051, 8250, 31201, 29801, 29785]
2018-04-15 20:09:02,338 [DEBUG|FireBrigade/1794647129|TestSearchForFire] choosed:31201
2018-04-15 20:09:09,713 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] Time:21
2018-04-15 20:09:09,713 [DEBUG|FireBrigade/1794647129|TestSearchForFire] Time:21
2018-04-15 20:09:09,713 [DEBUG|FireBrigade/1794647129|TestBuildingDetector] FieryBuildingsTargets: []
